postal_code,country_code,latitude,longitude,city,state,province
31655,DE,52.32030000,9.20070000,Stadthagen Stadthagen,Niedersachsen,
31683,DE,52.27210000,9.12910000,Obernkirchen,Niedersachsen,
31683,DE,52.24990000,9.12230000,Obernkirchen Krainhagen,Niedersachsen,
31683,DE,52.25920000,9.14370000,Obernkirchen Obernkirchen,Niedersachsen,
31683,DE,52.25620000,9.11640000,Obernkirchen Röhrkasten,Niedersachsen,
31683,DE,52.27280000,9.10260000,Obernkirchen Vehlen,Niedersachsen,
31683,DE,52.28360000,9.11860000,Obernkirchen Gelldorf,Niedersachsen,
31737,DE,52.17330000,9.11950000,Rinteln,Niedersachsen,
31737,DE,52.13480000,9.14790000,Rinteln Friedrichswald,Niedersachsen,
31737,DE,52.16680000,9.11590000,Rinteln Strücken,Niedersachsen,
31737,DE,52.14290000,9.10720000,Rinteln Volksen,Niedersachsen,
31737,DE,52.20320000,9.14790000,Rinteln Westendorf,Niedersachsen,
31737,DE,52.15780000,9.09920000,Rinteln Uchtorf,Niedersachsen,
31737,DE,52.21220000,9.05360000,Rinteln Todenmann,Niedersachsen,
31737,DE,52.20990000,9.12010000,Rinteln Steinbergen,Niedersachsen,
31737,DE,52.16450000,9.03150000,Rinteln Möllenbeck,Niedersachsen,
31737,DE,52.17870000,9.07110000,Rinteln Rinteln,Niedersachsen,
31737,DE,52.14470000,9.13780000,Rinteln Wennenkamp,Niedersachsen,
31737,DE,52.15370000,9.08100000,Rinteln Krankenhagen,Niedersachsen,
31737,DE,52.18560000,9.14940000,Rinteln Kohlenstädt,Niedersachsen,
31737,DE,52.20000000,9.18810000,Rinteln Schaumburg,Niedersachsen,
31737,DE,52.10340000,9.15160000,Rinteln Goldbeck,Niedersachsen,
31737,DE,52.18430000,9.13850000,Rinteln Ahe,Niedersachsen,
31737,DE,52.19460000,9.10720000,Rinteln Engern,Niedersachsen,
31737,DE,52.16940000,9.09630000,Rinteln Exten,Niedersachsen,
31737,DE,52.17120000,9.14940000,Rinteln Hohenrode,Niedersachsen,
31737,DE,52.20180000,9.16830000,Rinteln Deckbergen,Niedersachsen,
31785,DE,52.10370000,9.36760000,Hameln,Niedersachsen,
31812,DE,51.98590000,9.25250000,Bad Pyrmont,Niedersachsen,
31840,DE,52.17270000,9.24910000,Hessisch Oldendorf,Niedersachsen,
31848,DE,52.19550000,9.46420000,Bad Münder am Deister,Niedersachsen,
31863,DE,52.11850000,9.54870000,Coppenbrügge,Niedersachsen,
34117,DE,51.31660000,9.49120000,Kassel,Hessen,Regierungsbezirk Kassel
34119,DE,51.31520000,9.46470000,Kassel,Hessen,Regierungsbezirk Kassel
34121,DE,51.30560000,9.46520000,Kassel,Hessen,Regierungsbezirk Kassel
34125,DE,51.31950000,9.51630000,Kassel,Hessen,Regierungsbezirk Kassel
34127,DE,51.33550000,9.49130000,Kassel,Hessen,Regierungsbezirk Kassel
34128,DE,51.33600000,9.44570000,Kassel,Hessen,Regierungsbezirk Kassel
34131,DE,51.31730000,9.42270000,Kassel,Hessen,Regierungsbezirk Kassel
34212,DE,51.13030000,9.55240000,Melsungen,Hessen,Regierungsbezirk Kassel
34346,DE,51.41510000,9.65050000,Hannoversch Münden,Niedersachsen,
34369,DE,51.49610000,9.38500000,Hofgeismar,Hessen,Regierungsbezirk Kassel
34376,DE,51.44290000,9.52310000,Immenhausen,Hessen,Regierungsbezirk Kassel
34399,DE,51.58330000,9.56670000,Oberweser,Hessen,Regierungsbezirk Kassel
34454,DE,51.37980000,9.01450000,Bad Arolsen,Hessen,Regierungsbezirk Kassel
34466,DE,51.32610000,9.17020000,Wolfhagen,Hessen,Regierungsbezirk Kassel
34497,DE,51.27560000,8.87300000,Korbach,Hessen,Regierungsbezirk Kassel
34537,DE,51.11960000,9.12470000,Bad Wildungen,Hessen,Regierungsbezirk Kassel
34560,DE,51.13180000,9.27560000,Fritzlar,Hessen,Regierungsbezirk Kassel
34596,DE,51.05000000,9.18330000,Bad Zwesten,Hessen,Regierungsbezirk Kassel
34613,DE,50.93330000,9.21670000,Schwalmstadt,Hessen,Regierungsbezirk Kassel
35039,DE,50.80980000,8.77730000,Marburg,Hessen,Reg.-Bez. Gießen
35041,DE,50.81650000,8.75130000,Marburg,Hessen,Reg.-Bez. Gießen
35043,DE,50.77650000,8.76450000,Marburg,Hessen,Reg.-Bez. Gießen
35066,DE,51.05850000,8.78330000,Frankenberg (Eder),Hessen,Regierungsbezirk Kassel
35080,DE,50.75000000,8.50000000,Bad Endbach,Hessen,Reg.-Bez. Gießen
35114,DE,51.02780000,8.96670000,Haina (Kloster),Hessen,Regierungsbezirk Kassel
35216,DE,50.91120000,8.53020000,Biedenkopf,Hessen,Reg.-Bez. Gießen
35392,DE,50.56690000,8.65380000,Gießen,Hessen,Reg.-Bez. Gießen
35398,DE,50.58330000,8.65000000,Gießen,Hessen,Reg.-Bez. Gießen
35423,DE,50.52080000,8.81570000,Lich,Hessen,Reg.-Bez. Gießen
35578,DE,50.54550000,8.50500000,Wetzlar,Hessen,Reg.-Bez. Gießen
35619,DE,50.53410000,8.33330000,Braunfels Tiefenbach,Hessen,Reg.-Bez. Gießen
35619,DE,50.50330000,8.42820000,Braunfels Bonbaden,Hessen,Reg.-Bez. Gießen
35619,DE,50.47250000,8.40710000,Braunfels Altenkirchen,Hessen,Reg.-Bez. Gießen
35619,DE,50.51710000,8.38340000,Braunfels Braunfels,Hessen,Reg.-Bez. Gießen
35619,DE,50.48430000,8.43850000,Braunfels Neukirchen,Hessen,Reg.-Bez. Gießen
35619,DE,50.49220000,8.37580000,Braunfels Philippstein,Hessen,Reg.-Bez. Gießen
35619,DE,50.51540000,8.38920000,Braunfels,Hessen,Reg.-Bez. Gießen
35630,DE,50.60000000,8.38330000,Ehringshausen,Hessen,Reg.-Bez. Gießen
35638,DE,50.55130000,8.35840000,Leun,Hessen,Reg.-Bez. Gießen
35683,DE,50.73690000,8.28730000,Dillenburg,Hessen,Reg.-Bez. Gießen
35745,DE,50.68140000,8.30370000,Herborn,Hessen,Reg.-Bez. Gießen
35781,DE,50.48440000,8.26250000,Weilburg,Hessen,Reg.-Bez. Gießen
35789,DE,50.43140000,8.37670000,Weilmünster,Hessen,Reg.-Bez. Gießen
36037,DE,50.55180000,9.68330000,Fulda,Hessen,Regierungsbezirk Kassel
36039,DE,50.57320000,9.68240000,Fulda,Hessen,Regierungsbezirk Kassel
36041,DE,50.55690000,9.64310000,Fulda,Hessen,Regierungsbezirk Kassel
36043,DE,50.53450000,9.69220000,Fulda,Hessen,Regierungsbezirk Kassel
36088,DE,50.67970000,9.76730000,Hünfeld,Hessen,Regierungsbezirk Kassel
36129,DE,50.45140000,9.91420000,Gersfeld,Hessen,Regierungsbezirk Kassel
36199,DE,50.99560000,9.72840000,Rotenburg an der Fulda,Hessen,Regierungsbezirk Kassel
36251,DE,50.90000000,9.76670000,Ludwigsau,Hessen,Regierungsbezirk Kassel
36251,DE,50.87200000,9.70890000,Bad Hersfeld,Hessen,Regierungsbezirk Kassel
36304,DE,50.75180000,9.27080000,Alsfeld,Hessen,Reg.-Bez. Gießen
36341,DE,50.63560000,9.39780000,Lauterbach,Hessen,Reg.-Bez. Gießen
36355,DE,50.48920000,9.33860000,Grebenhain,Hessen,Reg.-Bez. Gießen
36381,DE,50.36550000,9.58290000,Schlüchtern,Hessen,Regierungsbezirk Darmstadt
36433,DE,50.81340000,10.23610000,Bad Salzungen,Thüringen,
36433,DE,50.79230000,10.27810000,Immelborn,Thüringen,
36433,DE,50.81670000,10.20000000,Leimbach,Thüringen,
36433,DE,50.85000000,10.28330000,Moorgrund,Thüringen,
36448,DE,50.81570000,10.35120000,Bad Liebenstein,Thüringen,
36448,DE,50.83320000,10.36390000,Steinbach,Thüringen,
36448,DE,50.82500000,10.33790000,Schweina,Thüringen,
37073,DE,51.53640000,9.93900000,Göttingen,Niedersachsen,
37075,DE,51.55090000,9.93280000,Göttingen,Niedersachsen,
37081,DE,51.53350000,9.89930000,Göttingen,Niedersachsen,
37115,DE,51.51310000,10.25950000,Duderstadt,Niedersachsen,
37124,DE,51.50000000,9.90000000,Rosdorf,Niedersachsen,
37154,DE,51.70660000,10.00000000,Northeim,Niedersachsen,
37235,DE,51.19950000,9.71860000,Hessisch Lichtenau,Hessen,Regierungsbezirk Kassel
37269,DE,51.18390000,10.05330000,Eschwege,Hessen,Regierungsbezirk Kassel
37355,DE,51.35000000,10.50000000,Vollenborn,Thüringen,
37355,DE,51.38330000,10.46670000,"Bernterode, Untereichsfeld",Thüringen,
37355,DE,51.38330000,10.48330000,Gerterode,Thüringen,
37355,DE,51.37220000,10.42370000,Niederorschel,Thüringen,
37355,DE,51.35450000,10.47440000,Deuna,Thüringen,
37355,DE,51.35000000,10.38330000,Kleinbartloff,Thüringen,
37412,DE,51.65920000,10.27770000,Elbingerode,Niedersachsen,
37412,DE,51.66830000,10.28370000,Hörden,Niedersachsen,
37412,DE,51.65550000,10.33940000,Herzberg am Harz,Niedersachsen,
37431,DE,51.63270000,10.47030000,Bad Lauterberg im Harz,Niedersachsen,
37574,DE,51.82020000,9.86960000,Einbeck,Niedersachsen,
37581,DE,51.87170000,10.02540000,Bad Gandersheim,Niedersachsen,
37603,DE,51.82800000,9.44550000,Holzminden,Niedersachsen,
38102,DE,52.25750000,10.53650000,Braunschweig,Niedersachsen,
38118,DE,52.25900000,10.50020000,Braunschweig,Niedersachsen,
38124,DE,52.22580000,10.52710000,Braunschweig,Niedersachsen,
38154,DE,52.25120000,10.81680000,Königslutter am Elm,Niedersachsen,
38226,DE,52.12210000,10.37610000,Salzgitter,Niedersachsen,
38226,DE,52.15810000,10.33310000,Salzgitter Lebenstedt,Niedersachsen,
38259,DE,52.12210000,10.37610000,Salzgitter,Niedersachsen,
38259,DE,52.03670000,10.30970000,Salzgitter Ringelheim,Niedersachsen,
38259,DE,52.10080000,10.42330000,Salzgitter Lobmachtersen,Niedersachsen,
38259,DE,52.08560000,10.43920000,Salzgitter Flachstöckheim,Niedersachsen,
38259,DE,52.06190000,10.44640000,Salzgitter Ohlendorf,Niedersachsen,
38259,DE,52.03580000,10.35310000,Salzgitter Gitter,Niedersachsen,
38259,DE,52.05280000,10.37320000,Salzgitter Bad,Niedersachsen,
38259,DE,52.02440000,10.34860000,Salzgitter Hohenrode,Niedersachsen,
38259,DE,52.05140000,10.40940000,Salzgitter Groß Mahner,Niedersachsen,
38259,DE,52.07500000,10.41190000,Salzgitter Beinum,Niedersachsen,
38302,DE,52.16610000,10.55140000,Wolfenbüttel,Niedersachsen,
38350,DE,52.22790000,11.00980000,Helmstedt,Niedersachsen,
38440,DE,52.42390000,10.78120000,Wolfsburg,Niedersachsen,
38518,DE,52.47770000,10.55110000,Gifhorn,Niedersachsen,
38642,DE,51.90660000,10.48460000,Goslar Oker,Niedersachsen,
38642,DE,51.91910000,10.41670000,Goslar,Niedersachsen,
38642,DE,51.90820000,10.47510000,Goslar Goslar,Niedersachsen,
38667,DE,51.90320000,10.56670000,Bad Harzburg Westerode,Niedersachsen,
38667,DE,51.89330000,10.54890000,"Bad Harzburg Bündheim/Schlewecke, Bündheim",Niedersachsen,
38667,DE,51.90290000,10.56550000,Bad Harzburg Bettingerode,Niedersachsen,
38667,DE,51.88270000,10.56160000,Bad Harzburg,Niedersachsen,
38667,DE,51.89910000,10.51820000,Bad Harzburg Göttingerode,Niedersachsen,
38667,DE,51.91200000,10.52220000,Bad Harzburg Harlingerode,Niedersachsen,
38667,DE,51.88580000,10.56000000,Bad Harzburg Bad Harzburg,Niedersachsen,
38667,DE,51.89810000,10.54670000,Bad Harzburg Bündheim/Schlewecke,Niedersachsen,
38667,DE,51.89950000,10.53780000,"Bad Harzburg Bündheim/Schlewecke, Schlewecke",Niedersachsen,
38667,DE,51.90020000,10.65180000,Bad Harzburg Eckertal,Niedersachsen,
38678,DE,51.80950000,10.33820000,Clausthal-Zellerfeld,Niedersachsen,
38704,DE,52.02180000,10.43170000,Liebenburg,Niedersachsen,
38723,DE,51.89100000,10.17850000,Seesen,Niedersachsen,
38820,DE,51.89560000,11.05620000,Halberstadt,Sachsen-Anhalt,
38875,DE,51.74340000,10.76520000,Königshütte,Sachsen-Anhalt,
38875,DE,51.77040000,10.80560000,Elbingerode,Sachsen-Anhalt,
38875,DE,51.69840000,10.72240000,Tanne,Sachsen-Anhalt,
38875,DE,51.69260000,10.69790000,Sorge,Sachsen-Anhalt,
38875,DE,51.74470000,10.68760000,Elend,Sachsen-Anhalt,
39108,DE,52.13330000,11.61670000,Magdeburg,Sachsen-Anhalt,
39110,DE,52.12630000,11.60110000,Magdeburg,Sachsen-Anhalt,
39114,DE,52.13330000,11.61670000,Magdeburg,Sachsen-Anhalt,
39120,DE,52.08160000,11.62120000,Magdeburg,Sachsen-Anhalt,
39130,DE,52.15610000,11.57890000,Magdeburg,Sachsen-Anhalt,
39218,DE,52.01830000,11.72400000,Schönebeck (Elbe),Sachsen-Anhalt,
39240,DE,51.89640000,11.71750000,Brumby,Sachsen-Anhalt,
39240,DE,51.92340000,11.94900000,Breitenhagen,Sachsen-Anhalt,
39240,DE,51.91700000,11.89180000,Groß Rosenburg,Sachsen-Anhalt,
39240,DE,51.91000000,11.67470000,Glöthe,Sachsen-Anhalt,
39240,DE,51.88360000,11.95400000,Lödderitz,Sachsen-Anhalt,
39240,DE,51.86650000,11.88190000,Sachsendorf,Sachsen-Anhalt,
39240,DE,51.90670000,11.77480000,Calbe,Sachsen-Anhalt,
39240,DE,51.85410000,11.85230000,Zuchau,Sachsen-Anhalt,
39245,DE,52.04530000,11.82680000,Pretzien,Sachsen-Anhalt,
39245,DE,52.07040000,11.87420000,Dannigkow,Sachsen-Anhalt,
39245,DE,52.05210000,11.80200000,Plötzky,Sachsen-Anhalt,
39245,DE,52.07390000,11.82300000,Gommern,Sachsen-Anhalt,
39261,DE,51.96620000,12.08520000,Zerbst,Sachsen-Anhalt,
39288,DE,52.26670000,11.86310000,Burg,Sachsen-Anhalt,
39291,DE,52.33070000,11.91600000,Ihleburg,Sachsen-Anhalt,
39291,DE,52.21400000,11.79280000,Möser,Sachsen-Anhalt,
39291,DE,52.25690000,12.01580000,Stresow,Sachsen-Anhalt,
39291,DE,52.13910000,11.89830000,Zeddenick,Sachsen-Anhalt,
39291,DE,52.32230000,11.88230000,Parchau,Sachsen-Anhalt,
39291,DE,52.21080000,11.98480000,Friedensau,Sachsen-Anhalt,
39291,DE,52.14720000,11.82690000,Büden,Sachsen-Anhalt,
39291,DE,52.29000000,11.78940000,Schartau,Sachsen-Anhalt,
39291,DE,52.20950000,12.19870000,Dörnitz,Sachsen-Anhalt,
39291,DE,52.16830000,12.12390000,Lübars,Sachsen-Anhalt,
39291,DE,52.20870000,11.73790000,Lostau,Sachsen-Anhalt,
39291,DE,52.22860000,12.07270000,Küsel,Sachsen-Anhalt,
39291,DE,52.18130000,12.04960000,Hohenziatz,Sachsen-Anhalt,
39291,DE,52.22970000,11.71530000,Hohenwarthe,Sachsen-Anhalt,
39291,DE,52.24890000,11.96240000,Grabow,Sachsen-Anhalt,
39291,DE,52.21550000,12.16490000,Drewitz,Sachsen-Anhalt,
39291,DE,52.27400000,12.06600000,Krüssau,Sachsen-Anhalt,
39291,DE,52.22890000,12.19200000,Magdeburgerforth,Sachsen-Anhalt,
39291,DE,52.21030000,11.85000000,Pietzpuhl,Sachsen-Anhalt,
39291,DE,52.10700000,11.83780000,Karith,Sachsen-Anhalt,
39291,DE,52.28430000,11.93800000,Reesen,Sachsen-Anhalt,
39291,DE,52.11910000,11.91440000,Wallwitz,Sachsen-Anhalt,
39291,DE,52.10650000,11.88040000,Vehlitz,Sachsen-Anhalt,
39291,DE,52.18990000,11.90680000,Stegelitz,Sachsen-Anhalt,
39291,DE,52.23210000,11.81380000,Schermen,Sachsen-Anhalt,
39291,DE,52.27750000,12.01550000,Rietzel,Sachsen-Anhalt,
39291,DE,52.14860000,11.87100000,Ziepel,Sachsen-Anhalt,
39291,DE,52.24530000,11.81090000,Detershagen,Sachsen-Anhalt,
39291,DE,52.24040000,12.04890000,Theeßen,Sachsen-Anhalt,
39291,DE,52.26320000,11.75870000,Niegripp,Sachsen-Anhalt,
39291,DE,52.23570000,12.22480000,Schopsdorf,Sachsen-Anhalt,
39291,DE,52.12800000,11.83230000,Nedlitz,Sachsen-Anhalt,
39291,DE,52.21120000,11.96910000,Möckern,Sachsen-Anhalt,
39291,DE,52.24240000,12.17010000,Reesdorf,Sachsen-Anhalt,
39291,DE,52.21860000,12.12060000,Wüstenjerichow,Sachsen-Anhalt,
39291,DE,52.17090000,11.84480000,Wörmlitz,Sachsen-Anhalt,
39291,DE,52.16570000,11.91320000,Tryppehna,Sachsen-Anhalt,
39319,DE,52.43550000,12.06860000,Nielebock,Sachsen-Anhalt,
39319,DE,52.50050000,12.02380000,Jerichow,Sachsen-Anhalt,
39319,DE,52.46780000,12.07610000,Redekin,Sachsen-Anhalt,
39319,DE,52.50000000,12.13330000,Wulkow,Sachsen-Anhalt,
39340,DE,52.30060000,11.43030000,Haldensleben,Sachsen-Anhalt,
39387,DE,52.07410000,11.25020000,Altbrandsleben,Sachsen-Anhalt,
39387,DE,52.04510000,11.17100000,Hornhausen,Sachsen-Anhalt,
39387,DE,52.03040000,11.22900000,Oschersleben,Sachsen-Anhalt,
39387,DE,52.06280000,11.31380000,Ampfurth,Sachsen-Anhalt,
39387,DE,52.05000000,11.10000000,Am Großen Bruch Neuwegersleben,Sachsen-Anhalt,
39387,DE,52.05750000,11.28700000,Schermcke,Sachsen-Anhalt,
39387,DE,52.01960000,11.13140000,Wulferstedt,Sachsen-Anhalt,
39387,DE,52.05560000,11.07220000,Am Großen Bruch,Sachsen-Anhalt,
39418,DE,51.85190000,11.58510000,Staßfurt,Sachsen-Anhalt,
39418,DE,51.81670000,11.56670000,Neundorf (Anhalt),Sachsen-Anhalt,
39576,DE,52.60690000,11.85870000,Stendal,Sachsen-Anhalt,
39615,DE,52.88330000,11.88330000,Neukirchen (Altmark),Sachsen-Anhalt,
39615,DE,52.86390000,11.57120000,Neulingen,Sachsen-Anhalt,
39615,DE,52.93330000,11.61100000,Groß Garz,Sachsen-Anhalt,
39615,DE,52.85680000,11.87760000,Lichterfelde,Sachsen-Anhalt,
39615,DE,52.87380000,11.67220000,Losse,Sachsen-Anhalt,
39615,DE,52.99170000,11.60600000,Wanzer,Sachsen-Anhalt,
39615,DE,52.86670000,11.98330000,Werben (Elbe),Sachsen-Anhalt,
39615,DE,52.88510000,11.57340000,Leppin,Sachsen-Anhalt,
39615,DE,52.88000000,11.82520000,Schönberg,Sachsen-Anhalt,
39615,DE,52.92330000,11.69800000,Krüden,Sachsen-Anhalt,
39615,DE,52.98430000,11.67740000,Wahrenberg,Sachsen-Anhalt,
39615,DE,52.95440000,11.73610000,Geestgottberg,Sachsen-Anhalt,
39615,DE,52.88870000,11.75240000,Seehausen,Sachsen-Anhalt,
39615,DE,52.85870000,11.92440000,Wendemark,Sachsen-Anhalt,
39615,DE,52.96630000,11.76540000,Losenrade,Sachsen-Anhalt,
39615,DE,52.87420000,11.61420000,Höwisch,Sachsen-Anhalt,
39615,DE,52.93960000,11.78590000,Beuster,Sachsen-Anhalt,
39615,DE,52.99260000,11.58220000,Aulosen,Sachsen-Anhalt,
39615,DE,52.96910000,11.62400000,Pollitz,Sachsen-Anhalt,
39615,DE,52.95790000,11.55070000,Gollensdorf,Sachsen-Anhalt,
39615,DE,52.86070000,11.81280000,Falkenberg,Sachsen-Anhalt,
39638,DE,52.53110000,11.53250000,Hottendorf,Sachsen-Anhalt,
39638,DE,52.44620000,11.48520000,Letzlingen,Sachsen-Anhalt,
39638,DE,52.60570000,11.29860000,Zichtau,Sachsen-Anhalt,
39638,DE,52.44380000,11.30780000,Jeseritz,Sachsen-Anhalt,
39638,DE,52.46840000,11.32090000,Jerchel,Sachsen-Anhalt,
39638,DE,52.52570000,11.46350000,Kloster Neuendorf,Sachsen-Anhalt,
39638,DE,52.43440000,11.40620000,Roxförde,Sachsen-Anhalt,
39638,DE,52.55240000,11.36930000,Berge,Sachsen-Anhalt,
39638,DE,52.52520000,11.39520000,Gardelegen,Sachsen-Anhalt,
39638,DE,52.59790000,11.44240000,Algenstedt,Sachsen-Anhalt,
39638,DE,52.58660000,11.48540000,Kassieck,Sachsen-Anhalt,
39638,DE,52.61980000,11.34160000,Engersen,Sachsen-Anhalt,
39638,DE,52.58920000,11.56360000,Seethen,Sachsen-Anhalt,
39638,DE,52.60320000,11.39580000,Schenkenhorst,Sachsen-Anhalt,
39638,DE,52.37870000,11.38940000,Dorst,Sachsen-Anhalt,
39638,DE,52.57640000,11.35970000,Estedt,Sachsen-Anhalt,
39638,DE,52.59160000,11.53080000,Lindstedt,Sachsen-Anhalt,
39638,DE,52.40820000,11.39980000,Klüden,Sachsen-Anhalt,
39638,DE,52.42030000,11.30720000,Berenbrock,Sachsen-Anhalt,
39638,DE,52.59960000,11.33210000,Wiepke,Sachsen-Anhalt,
39638,DE,52.50590000,11.28640000,Solpke,Sachsen-Anhalt,
39638,DE,52.44500000,11.33770000,Potzehne,Sachsen-Anhalt,
39638,DE,52.40420000,11.36760000,Zobbenitz,Sachsen-Anhalt,
39638,DE,52.56860000,11.25320000,Breitenfeld,Sachsen-Anhalt,
39638,DE,52.43860000,11.44860000,Wannefeld,Sachsen-Anhalt,
39638,DE,52.52410000,11.49910000,Jävenitz,Sachsen-Anhalt,
39638,DE,52.59770000,11.25830000,Schwiesau,Sachsen-Anhalt,
39638,DE,52.56670000,11.42950000,Hemstedt,Sachsen-Anhalt,
48455,DE,52.30070000,7.15760000,Bad Bentheim,Niedersachsen,
48527,DE,52.44910000,7.05180000,Nordhorn,Niedersachsen,
49074,DE,52.27380000,8.05210000,Osnabrück,Niedersachsen,
49076,DE,52.28320000,7.94850000,Osnabrück,Niedersachsen,
49082,DE,52.24400000,8.06130000,Osnabrück,Niedersachsen,
49088,DE,52.26670000,8.05000000,Osnabrück,Niedersachsen,
49124,DE,52.20300000,8.04480000,Georgsmarienhütte,Niedersachsen,
49179,DE,52.35000000,8.23330000,Ostercappeln,Niedersachsen,
49214,DE,52.11670000,8.16670000,Bad Rothenfelde,Niedersachsen,
49324,DE,52.19770000,8.33890000,Melle,Niedersachsen,
49377,DE,52.72630000,8.28600000,Vechta,Niedersachsen,
49393,DE,52.65890000,8.22500000,Lohne (Oldenburg),Niedersachsen,
49401,DE,52.52160000,8.19790000,Damme,Niedersachsen,
49434,DE,52.51670000,8.06670000,Neuenkirchen-Vörden,Niedersachsen,
49565,DE,52.40880000,7.97290000,Bramsche,Niedersachsen,
49577,DE,52.58330000,7.83330000,Kettenkamp,Niedersachsen,
49577,DE,52.55000000,7.88330000,Ankum,Niedersachsen,
49577,DE,52.56670000,7.81670000,Eggermühlen,Niedersachsen,
49610,DE,52.67500000,7.94980000,Quakenbrück,Niedersachsen,
49624,DE,52.73680000,7.75810000,Löningen,Niedersachsen,
49661,DE,52.84750000,8.04500000,Cloppenburg,Niedersachsen,
49716,DE,52.69060000,7.29100000,Meppen,Niedersachsen,
49740,DE,52.67410000,7.48460000,Haselünne,Niedersachsen,
49751,DE,52.78330000,7.51670000,Hüven,Niedersachsen,
49751,DE,52.87210000,7.50830000,Werpeloh,Niedersachsen,
49751,DE,52.87030000,7.60320000,Spahnharrenstätte,Niedersachsen,
49751,DE,52.85000000,7.51670000,Sögel,Niedersachsen,
49808,DE,52.51380000,7.31330000,Lingen,Niedersachsen,
49811,DE,52.51670000,7.31670000,Lingen,Niedersachsen,
49832,DE,52.46670000,7.46670000,Messingen,Niedersachsen,
49832,DE,52.50000000,7.48330000,Thuine,Niedersachsen,
49832,DE,52.48700000,7.54310000,Freren,Niedersachsen,
49832,DE,52.43330000,7.50000000,Beesten,Niedersachsen,
49832,DE,52.50000000,7.58330000,Andervenne,Niedersachsen,
53424,DE,50.57880000,7.22700000,Remagen,Rheinland-Pfalz,
53474,DE,50.54320000,7.11130000,Bad Neuenahr-Ahrweiler,Rheinland-Pfalz,
53489,DE,50.54380000,7.24640000,Sinzig,Rheinland-Pfalz,
53545,DE,50.56880000,7.28440000,Linz am Rhein,Rheinland-Pfalz,
53545,DE,50.57610000,7.27540000,Ockenfels,Rheinland-Pfalz,
53567,DE,50.66670000,7.41670000,Asbach,Rheinland-Pfalz,
53567,DE,50.68670000,7.39520000,Buchholz (Westerwald),Rheinland-Pfalz,
54290,DE,49.75370000,6.63930000,Trier,Rheinland-Pfalz,
54292,DE,49.77280000,6.66450000,Trier,Rheinland-Pfalz,
54411,DE,49.75000000,7.05000000,Deuselbach,Rheinland-Pfalz,
54411,DE,49.65530000,6.94410000,Hermeskeil,Rheinland-Pfalz,
54411,DE,49.76670000,7.05000000,Rorodt,Rheinland-Pfalz,
54439,DE,49.60640000,6.54370000,Saarburg,Rheinland-Pfalz,
54439,DE,49.56670000,6.36670000,Palzem,Rheinland-Pfalz,
54439,DE,49.61670000,6.48330000,Fisch,Rheinland-Pfalz,
54439,DE,49.58330000,6.48330000,Merzkirchen,Rheinland-Pfalz,
54470,DE,49.91600000,7.07660000,Bernkastel-Kues,Rheinland-Pfalz,
54470,DE,49.93450000,7.06330000,Graach,Rheinland-Pfalz,
54470,DE,49.91670000,7.01670000,Lieser,Rheinland-Pfalz,
54516,DE,49.98600000,6.89310000,Wittlich,Rheinland-Pfalz,
54516,DE,50.01670000,6.93330000,Flußbach,Rheinland-Pfalz,
54550,DE,50.19720000,6.82940000,Daun,Rheinland-Pfalz,
54568,DE,50.22220000,6.65980000,Gerolstein,Rheinland-Pfalz,
54595,DE,50.20780000,6.42020000,Prüm,Rheinland-Pfalz,
54595,DE,50.23330000,6.41670000,Gondenbrett,Rheinland-Pfalz,
54595,DE,50.23330000,6.46670000,Weinsheim,Rheinland-Pfalz,
54595,DE,50.18330000,6.36670000,Watzerath,Rheinland-Pfalz,
54595,DE,50.16670000,6.38330000,Orlenbach,Rheinland-Pfalz,
54595,DE,50.18330000,6.35000000,Pittenbach,Rheinland-Pfalz,
54634,DE,49.95000000,6.48330000,Birtlingen,Rheinland-Pfalz,
54634,DE,49.93330000,6.51670000,Oberstedem,Rheinland-Pfalz,
54634,DE,49.93330000,6.50000000,Niederstedem,Rheinland-Pfalz,
54634,DE,49.98000000,6.58940000,Metterich,Rheinland-Pfalz,
54634,DE,49.96790000,6.52730000,Bitburg,Rheinland-Pfalz,
55131,DE,49.98230000,8.26090000,Mainz,Rheinland-Pfalz,
55232,DE,49.74660000,8.11510000,Alzey,Rheinland-Pfalz,
55232,DE,49.80640000,8.11560000,Ensheim,Rheinland-Pfalz,
55411,DE,49.96670000,7.89920000,Bingen am Rhein,Rheinland-Pfalz,
55430,DE,50.13330000,7.71670000,Urbar,Rheinland-Pfalz,
55430,DE,50.06670000,7.70000000,Perscheid,Rheinland-Pfalz,
55430,DE,50.10780000,7.72520000,Oberwesel,Rheinland-Pfalz,
55457,DE,49.90000000,7.96670000,Horrweiler,Rheinland-Pfalz,
55457,DE,49.90000000,7.93330000,Gensingen,Rheinland-Pfalz,
55469,DE,49.95000000,7.46670000,Schönborn,Rheinland-Pfalz,
55469,DE,49.96670000,7.48330000,Nannhausen,Rheinland-Pfalz,
55469,DE,49.96670000,7.50000000,Ohlweiler,Rheinland-Pfalz,
55469,DE,49.98200000,7.52350000,Simmern,Rheinland-Pfalz,
55469,DE,50.05000000,7.58330000,Riegenroth,Rheinland-Pfalz,
55469,DE,50.01670000,7.58330000,Rayerschied,Rheinland-Pfalz,
55469,DE,50.01670000,7.56670000,Pleizenhausen,Rheinland-Pfalz,
55469,DE,50.05000000,7.53330000,Horn,Rheinland-Pfalz,
